LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
22.9487916,40.5911076,23,ΚΟΥΣΚΟΥΡΑ,,,,,,,5fa1e0b073f3c0c3
22.9484455,40.5908497,25,ΚΟΥΣΚΟΥΡΑ,,,,,,,c7521db164ebc321
22.9477006,40.5909559,1,ΑΡΓΟΝΑΥΤΩΝ,,,,,,,201ec94e5d0127d9
22.9479248,40.5907756,3,ΑΡΓΟΝΑΥΤΩΝ,,,,,,,f6e13e03127e808b
22.9477043,40.5906359,4,ΑΡΓΟΝΑΥΤΩΝ,,,,,,,02876ed047f304fd
22.9474993,40.5907968,2,ΑΡΓΟΝΑΥΤΩΝ,,,,,,,6365250cc3a18677
22.9525782,40.5907758,32,ΚΑΘΗΓΗΤΟΥ ΡΟΥΣΙΔΟΥ,,,,,,,2a4255e0cf0679e0
22.9526652,40.5907035,34,ΚΑΘΗΓΗΤΟΥ ΡΟΥΣΙΔΟΥ,,,,,,,d51fc98e7ad08aaf
22.9527408,40.5906399,36,ΚΑΘΗΓΗΤΟΥ ΡΟΥΣΙΔΟΥ,,,,,,,1feb3f4254ee3ffb
22.9506539,40.5907034,52,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,bc7b9fc9920f1350
22.9507799,40.590801,50,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,33ef4396aedaec8b
22.950863,40.5908588,48,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,61ebaf5e6ad82f49
22.9509346,40.5909098,46,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,ae06e5b887d7492c
22.951037,40.5906707,45,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,1e2f212f7354dfb9
22.9509453,40.5906041,47,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,89aa9a0910a0010c
22.9508392,40.5905374,49,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,4d342850fd6b336e
22.9519181,40.590693,18,ΔΩΔΕΚΑΝΗΣΟΥ,,,,,,,46ace8263a3f2374
22.9518349,40.5906439,20,ΔΩΔΕΚΑΝΗΣΟΥ,,,,,,,ec3524924aaf3b32
22.9517462,40.5905774,22,ΔΩΔΕΚΑΝΗΣΟΥ,,,,,,,1b7d828ffaeb3fe6
22.9521466,40.5905968,23,ΔΩΔΕΚΑΝΗΣΟΥ,,,,,,,30d40dd376a192d5
22.9520434,40.590529,25,ΔΩΔΕΚΑΝΗΣΟΥ,,,,,,,33b3669fc1522795
22.9519518,40.590458,27,ΔΩΔΕΚΑΝΗΣΟΥ,,,,,,,30358f8f0dc4c7b3
22.9518659,40.5904003,29,ΔΩΔΕΚΑΝΗΣΟΥ,,,,,,,5c0164323e69e734
22.9517886,40.5903404,31,ΔΩΔΕΚΑΝΗΣΟΥ,,,,,,,5318a9e5c972d38c
22.9512664,40.5908075,1,ΓΑΝΟΧΩΡΩΝ,,,,,,,2774acb3a38e5804
22.9513172,40.5907656,3,ΓΑΝΟΧΩΡΩΝ,,,,,,,f2dac457444edfdd
22.951445,40.5906607,5,ΓΑΝΟΧΩΡΩΝ,,,,,,,4593b5b5479b10d8
22.9515658,40.5905664,7,ΓΑΝΟΧΩΡΩΝ,,,,,,,7531d727aa24cfac
22.9511766,40.5907333,2,ΓΑΝΟΧΩΡΩΝ,,,,,,,daa93d58c14aa3c8
22.9512549,40.5906313,4,ΓΑΝΟΧΩΡΩΝ,,,,,,,fef141861bcd5b42
22.9513513,40.5905527,6,ΓΑΝΟΧΩΡΩΝ,,,,,,,c221f78b27ab079d
22.9514455,40.5905057,8,ΓΑΝΟΧΩΡΩΝ,,,,,,,e691a2748e8770f2
22.9516588,40.5905218,24,ΔΩΔΕΚΑΝΗΣΟΥ,,,,,,,73bf88481b612194
22.9512867,40.5908466,41,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,2406a0b857b96134
22.9511085,40.5907284,43,ΓΑΒΡΙΗΛΙΔΟΥ ΒΛ.,,,,,,,aed09aeaac3e569b
22.9494494,40.5911368,30,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,d3d44a0f7731979a
22.9485347,40.5904707,44,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,f2bcde803923363f
22.9493087,40.5910393,32,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,462116b423b38f9f
22.9492002,40.5909589,34,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,6b1fd4dda424903e
22.9490927,40.5908793,36,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,06aac8f5dd816917
22.9489552,40.5907886,38,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,b6470cd3aa6d9b25
22.9488506,40.5906949,40,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,b34439433ea301cb
22.9487324,40.5906044,42,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,eaafb52441a8509a
22.949652,40.5909671,27,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,12c7140ccca29f64
22.9486608,40.5902579,47,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,44792ee6cdeb6bc4
22.9495421,40.5908853,29,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,d4147751a9ebad73
22.9494515,40.5908254,31,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,cbef328c41862da7
22.9493397,40.5907469,33,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,a52117531f45d504
22.9492146,40.5906541,35,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,064890e37ff4bdf6
22.9490975,40.5905716,37,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,5168b8f10ca6214b
22.9489963,40.5904952,39,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,f43729558cd5db92
22.9489164,40.5904416,41,ΤΑΚΗ ΟΙΚΟΝΟΜΙΔΗ,,,,,,,bb538fe9919d55f8
