LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
14.3646085,40.9507868,44,VIA ALCIDE DE GASPERI,,,,,,,1cc5d5fb8799e316
14.3645827,40.9508415,46,VIA ALCIDE DE GASPERI,,,,,,,5bf8036ee17abf85
14.3645598,40.9505345,53,VIA ALCIDE DE GASPERI,,,,,,,2aedc0cdd62329c1
14.3646097,40.9504825,51,VIA ALCIDE DE GASPERI,,,,,,,550c006dc2f58334
14.3646925,40.9502958,49/A,VIA ALCIDE DE GASPERI,,,,,,,c8d1130fffcd39a9
14.3647243,40.9502352,49,VIA ALCIDE DE GASPERI,,,,,,,75794aa4f9f526a9
14.3647704,40.9501568,47,VIA ALCIDE DE GASPERI,,,,,,,808a9472a21888e6
14.3647805,40.9501285,45,VIA ALCIDE DE GASPERI,,,,,,,2c9e2f59e724925a
14.3647988,40.9501035,43,VIA ALCIDE DE GASPERI,,,,,,,473158d9563aa5b5
14.3648126,40.9500787,41,VIA ALCIDE DE GASPERI,,,,,,,849d5b4a5fa6874a
14.3648268,40.9500538,39,VIA ALCIDE DE GASPERI,,,,,,,f8767da15e532097
14.3648413,40.9500274,37,VIA ALCIDE DE GASPERI,,,,,,,a9a982071b65481f
14.3648594,40.949995,35,VIA ALCIDE DE GASPERI,,,,,,,eeb0ce243d0f74fd
14.3648781,40.9499588,33,VIA ALCIDE DE GASPERI,,,,,,,44a7e4834bf06e0c
14.3648956,40.9499277,31,VIA ALCIDE DE GASPERI,,,,,,,46064d5e226b838f
14.3649131,40.9498964,29,VIA ALCIDE DE GASPERI,,,,,,,fcaeb537442c2b0e
14.3649397,40.9498455,27,VIA ALCIDE DE GASPERI,,,,,,,3e4ee3260cfa7129
14.3649671,40.9498004,23,VIA ALCIDE DE GASPERI,,,,,,,ad91738b44a96187
14.364983,40.949755,21,VIA ALCIDE DE GASPERI,,,,,,,4e2b6b7625bac212
14.3650064,40.9497166,19,VIA ALCIDE DE GASPERI,,,,,,,712094eb090f78b3
14.3650235,40.9496847,17,VIA ALCIDE DE GASPERI,,,,,,,38f756ecb45578b4
14.3650423,40.9496512,15,VIA ALCIDE DE GASPERI,,,,,,,6a9df4547c5f7183
14.3650591,40.9496105,13,VIA ALCIDE DE GASPERI,,,,,,,2be8e1b23a509cea
14.3650835,40.9495694,11,VIA ALCIDE DE GASPERI,,,,,,,beacee3b7186a301
14.3651151,40.9495365,9,VIA ALCIDE DE GASPERI,,,,,,,bf5501f418e90e8c
14.3651433,40.9494797,7,VIA ALCIDE DE GASPERI,,,,,,,dee832a83fdeedb5
14.3651784,40.9494333,5,VIA ALCIDE DE GASPERI,,,,,,,53ae2a1cdcfbe940
14.365193,40.9494105,3,VIA ALCIDE DE GASPERI,,,,,,,85fe3543ed663703
14.3652479,40.9493134,1,VIA ALCIDE DE GASPERI,,,,,,,09d1768cd89bded2
14.3651986,40.9491329,2,VIA BRUNO BUOZZI,,,,,,,f4d90310bdd5e0ae
14.3549973,40.9477829,274,VIA VOLTURNO,,,,,,,288e7413591a21da
14.3549172,40.9477989,276,VIA VOLTURNO,,,,,,,3553dda9ec0bcca0
14.3551238,40.9476101,191,VIA VOLTURNO,,,,,,,7818ee44877dc9ad
14.3550368,40.9476303,193,VIA VOLTURNO,,,,,,,82823b56aa73cbbd
14.3549175,40.9476564,195,VIA VOLTURNO,,,,,,,f87e7ecf7f314cff
14.3547264,40.9476936,197,VIA VOLTURNO,,,,,,,fd16cb9f523bfdfa
14.3557181,40.947604,270,VIA VOLTURNO,,,,,,,5546890c3529fa0c
14.355938,40.9475471,268,VIA VOLTURNO,,,,,,,6fae397f421992b7
14.3564557,40.947411,264,VIA VOLTURNO,,,,,,,7a43655f4de876c8
14.3564178,40.9474197,266,VIA VOLTURNO,,,,,,,c38963686075e3c0
14.3572458,40.9471545,187,VIA VOLTURNO,,,,,,,618e0245e1cae70f
14.3572884,40.9471512,185,VIA VOLTURNO,,,,,,,368b2f5693c8c588
14.3572048,40.9471589,189,VIA VOLTURNO,,,,,,,851c9010dbe2135e
14.3575034,40.9471355,183/B,VIA VOLTURNO,,,,,,,8fb3318b208a41fb
14.3576297,40.9471281,183/A,VIA VOLTURNO,,,,,,,8d6b0d466e34b7ac
14.3577913,40.9471052,183,VIA VOLTURNO,,,,,,,a48913b91e171e0f
14.358053,40.9470679,179,VIA VOLTURNO,,,,,,,5f590dc37a8fc736
14.3581013,40.9470614,177,VIA VOLTURNO,,,,,,,f99fda19f5bbf14c
14.3579551,40.9471077,181,VIA VOLTURNO,,,,,,,841d9f1118edf83a
14.3578495,40.9472434,256,VIA VOLTURNO,,,,,,,421ff05ca61a5de8
14.3576227,40.9472681,258,VIA VOLTURNO,,,,,,,5bd9cb09bd972b49
14.3575831,40.9472706,260,VIA VOLTURNO,,,,,,,e7c8d3fa066d5530
14.357465,40.9472771,262,VIA VOLTURNO,,,,,,,223e26003df13a9b
14.3583141,40.9470232,173,VIA VOLTURNO,,,,,,,68397b0af1b604ce
14.3581645,40.9470529,175,VIA VOLTURNO,,,,,,,dca81df43cae138a
14.358502,40.94716,252,VIA VOLTURNO,,,,,,,4505fccbb98f2c22
14.3584002,40.9471841,254,VIA VOLTURNO,,,,,,,b3bcc3731285c092
14.359266,40.9468402,240,VIA VOLTURNO,,,,,,,549fd52e651d85a4
14.3592241,40.946861,242,VIA VOLTURNO,,,,,,,6cbf74b09cf20dd2
14.35904,40.9467733,161,VIA VOLTURNO,,,,,,,3dc1c422589c7c95
14.3589287,40.9468296,163,VIA VOLTURNO,,,,,,,db174a742c2c959c
14.358852,40.9468647,165,VIA VOLTURNO,,,,,,,249ea19e8dbd6439
14.359,40.9469919,244,VIA VOLTURNO,,,,,,,ea059505a9b93398
14.3598939,40.9464701,226,VIA VOLTURNO,,,,,,,7fa762094c04e4be
14.3596458,40.9466102,232,VIA VOLTURNO,,,,,,,842f2c3556003de2
14.3597218,40.9465653,230,VIA VOLTURNO,,,,,,,480afd69bb7e6c18
14.359769,40.9465386,228,VIA VOLTURNO,,,,,,,bef31907c1a15a2a
14.3595041,40.9465224,159,VIA VOLTURNO,,,,,,,a2d51e7e0fac1657
14.3594753,40.9467087,238,VIA VOLTURNO,,,,,,,d0442eba1bcad20d
14.3596014,40.9466327,234,VIA VOLTURNO,,,,,,,3b770b65fa8e3057
14.3595657,40.9466522,236,VIA VOLTURNO,,,,,,,d63a5768b3008243
14.3603215,40.9462485,218,VIA VOLTURNO,,,,,,,aae675e17cba7768
14.3602404,40.946294,220,VIA VOLTURNO,,,,,,,fb1339b3011a48d0
14.3600809,40.9461927,153,VIA VOLTURNO,,,,,,,25672f88beee6bdf
14.3601318,40.9461827,151,VIA VOLTURNO,,,,,,,825587b03c150216
14.3600291,40.9462283,155,VIA VOLTURNO,,,,,,,24fb2102628c13bd
14.3599075,40.9462738,157/A,VIA VOLTURNO,,,,,,,b761c5ece524627a
14.3599633,40.9462531,157,VIA VOLTURNO,,,,,,,4f320f921ccea75d
14.3599643,40.946432,224,VIA VOLTURNO,,,,,,,4c3b1c9d8fcc598a
14.3600158,40.9464042,222,VIA VOLTURNO,,,,,,,01ebe7e47576c765
14.3610094,40.9458173,133,VIA VOLTURNO,,,,,,,bd58e1168ac2c214
14.3609015,40.9458575,137,VIA VOLTURNO,,,,,,,acd92dd60482ea79
14.3609315,40.9458458,135,VIA VOLTURNO,,,,,,,3200a2edc861598e
14.3608588,40.9458722,139,VIA VOLTURNO,,,,,,,d62a2861178ba75c
14.3607752,40.9458792,141,VIA VOLTURNO,,,,,,,1420f070bb5527dd
14.3607559,40.9459325,143,VIA VOLTURNO,,,,,,,c770500736a3c131
14.3614106,40.9458011,206,VIA VOLTURNO,,,,,,,03d2eb983b705103
14.3614476,40.9456676,127,VIA VOLTURNO,,,,,,,794e1e48727632ba
14.3614029,40.9456876,129,VIA VOLTURNO,,,,,,,7661d4244a7a46a7
14.3615036,40.9455969,125,VIA VOLTURNO,,,,,,,648010f09c5947a8
14.3624719,40.9452953,117,VIA VOLTURNO,,,,,,,c5167bc9cc393f2a
14.3626758,40.9454073,188,VIA VOLTURNO,,,,,,,7a72e6bd978bf5eb
14.362589,40.9454165,190,VIA VOLTURNO,,,,,,,6b2f318f49088b2d
14.3625025,40.9454374,192,VIA VOLTURNO,,,,,,,fc190e2203e008d7
14.3622814,40.9455108,196,VIA VOLTURNO,,,,,,,7c662c769adf33a3
14.3623247,40.9454961,194,VIA VOLTURNO,,,,,,,636a1abdf6a69012
14.362844,40.9451628,113,VIA VOLTURNO,,,,,,,62ec6dbd9f6f9c4c
14.3627778,40.9451852,115,VIA VOLTURNO,,,,,,,ee8d31ed0038c45b
14.3637845,40.9450567,116,VIA VOLTURNO,,,,,,,dfa122e2ebb44d1b
14.3637388,40.9450645,118,VIA VOLTURNO,,,,,,,65142f1d76468319
14.3636476,40.9450914,120,VIA VOLTURNO,,,,,,,194fbcb120cc5bbe
14.3632171,40.9452132,122,VIA VOLTURNO,,,,,,,8c0fc8106ba61ab5
14.3631639,40.9452287,124,VIA VOLTURNO,,,,,,,3fa8437959a5e833
14.3632792,40.9450313,109,VIA VOLTURNO,,,,,,,8d6599201615587b
14.3639331,40.9448857,105,VIA VOLTURNO,,,,,,,1e0f237b3e7fd188
14.3638873,40.9448917,107,VIA VOLTURNO,,,,,,,50d5edcaf8dc5565
14.3638381,40.9450451,114,VIA VOLTURNO,,,,,,,41e2a008e44622bb
14.3643523,40.9449513,110,VIA VOLTURNO,,,,,,,620c89a1df528175
14.3643078,40.9449559,110/A,VIA VOLTURNO,,,,,,,0ac9db2d70cd5357
14.3642201,40.9449793,112,VIA VOLTURNO,,,,,,,b5efffc98a68313d
14.3642386,40.9448353,99,VIA VOLTURNO,,,,,,,5ed45bdc45e3cddb
14.3640707,40.9448604,101,VIA VOLTURNO,,,,,,,88eb6fefb3ba6f5d
14.3640083,40.9448718,103,VIA VOLTURNO,,,,,,,587b64f7d23762bd
14.3648511,40.9448202,89,VIA VOLTURNO,,,,,,,2f1571fcc3075c60
14.3647995,40.9447939,91,VIA VOLTURNO,,,,,,,bac566cbd76f0765
14.3647405,40.9447878,93,VIA VOLTURNO,,,,,,,168d034dd0c3f4ac
14.3646674,40.9448149,95,VIA VOLTURNO,,,,,,,84ff8e119ee5c1a6
14.3645941,40.9448129,97,VIA VOLTURNO,,,,,,,a2c4322f33a15269
14.3650519,40.9449948,98,VIA VOLTURNO,,,,,,,865cafd0baf67e8b
14.3648902,40.9449857,100,VIA VOLTURNO,,,,,,,337afb5490c3c0a6
14.3647781,40.9449764,102,VIA VOLTURNO,,,,,,,26d730b4ffcd8861
14.3646744,40.9449673,104,VIA VOLTURNO,,,,,,,63c81ea4447d5d89
14.3646112,40.9449632,106,VIA VOLTURNO,,,,,,,845e8a47f6bce163
14.3645205,40.9449548,108,VIA VOLTURNO,,,,,,,f46d03afb77d9483
14.3659535,40.9447911,86,VIA VOLTURNO,,,,,,,5d8d6b955f989dbd
14.3658904,40.9448294,86/A,VIA VOLTURNO,,,,,,,8699bded7af29b7d
14.3657811,40.9448654,88,VIA VOLTURNO,,,,,,,5a8096faa4b28ff9
14.3656247,40.944909,90,VIA VOLTURNO,,,,,,,60860fa33e157071
14.3655862,40.9449139,92,VIA VOLTURNO,,,,,,,41f6b2be3f43cea1
14.3654122,40.9449405,96,VIA VOLTURNO,,,,,,,f5ffd745b11c07cc
14.365463,40.9449327,94,VIA VOLTURNO,,,,,,,34aa2df40ad6c856
14.3652668,40.9447933,85,VIA VOLTURNO,,,,,,,9ec91b0e7b106688
14.365317,40.9447839,83,VIA VOLTURNO,,,,,,,3d03969711eaad52
14.3653895,40.9447653,81,VIA VOLTURNO,,,,,,,d7a80d2b40be4204
14.365455,40.9447485,79,VIA VOLTURNO,,,,,,,09842f5c48e3c59d
14.3655244,40.9447298,77,VIA VOLTURNO,,,,,,,c066b22b3e8d3d3c
14.3655927,40.9447166,75,VIA VOLTURNO,,,,,,,a1acf51ee985fde8
14.3656525,40.9446993,73,VIA VOLTURNO,,,,,,,dcab61253c3f3189
14.3659759,40.9445185,65,VIA VOLTURNO,,,,,,,1335daa29c1eaa0d
14.3660081,40.9445011,63,VIA VOLTURNO,,,,,,,d21fc77793c997fb
14.3660455,40.9444786,61,VIA VOLTURNO,,,,,,,f9052a88da464d2d
14.3664119,40.9444412,68,VIA VOLTURNO,,,,,,,a620014e3f024778
14.3665309,40.9445787,76,VIA VOLTURNO,,,,,,,0a92efb094611257
14.3666411,40.9446108,74,VIA VOLTURNO,,,,,,,a31229f7d990bf63
14.3662734,40.9445684,78,VIA VOLTURNO,,,,,,,52e5d4b7336ee4c8
14.3661298,40.9444282,57,VIA VOLTURNO,,,,,,,981b38d8c65e64f4
14.3661256,40.944701,80,VIA VOLTURNO,,,,,,,efcc4528bdd31db0
14.3660688,40.9447391,82,VIA VOLTURNO,,,,,,,c57b5d617ee969ba
14.3660335,40.9447668,84,VIA VOLTURNO,,,,,,,7b51ff7ba6f48e3e
14.3660888,40.9444525,59,VIA VOLTURNO,,,,,,,e373ea9a678d89ff
14.3665563,40.9441787,2,VIA PIAVE,,,,,,,a3611002d7488b5f
14.3665521,40.9442151,53,VIA VOLTURNO,,,,,,,a2c6586268d41736
14.3664746,40.9442641,55,VIA VOLTURNO,,,,,,,d0d8a0b7b54b23b2
14.3667576,40.9442037,56,VIA VOLTURNO,,,,,,,2e10066174784e8d
14.3667136,40.9442261,58,VIA VOLTURNO,,,,,,,2e64beba8d701140
14.3666798,40.9442439,60,VIA VOLTURNO,,,,,,,4d4044eda5553bb0
14.3666236,40.9442722,60/A,VIA VOLTURNO,,,,,,,61f3c335ec456bc7
14.366579,40.9442949,62,VIA VOLTURNO,,,,,,,b623aaa3c8d6e0a0
14.3665026,40.9443518,64,VIA VOLTURNO,,,,,,,b1b24ae6554f4d68
14.366435,40.944417,66,VIA VOLTURNO,,,,,,,2055be8a4c179f20
14.3668014,40.9446047,70,VIA VOLTURNO,,,,,,,5b2869999ef7b1de
14.3667896,40.9446348,72,VIA VOLTURNO,,,,,,,b39069cd3aa5c1c5
14.3686152,40.9434896,22,VIA VOLTURNO,,,,,,,e95b2d9fa77c8195
14.3685532,40.9435134,24,VIA VOLTURNO,,,,,,,dbfdce0920da14d4
14.3685716,40.943558,26,VIA VOLTURNO,,,,,,,3e380b724f0264d3
14.3684079,40.9435579,28,VIA VOLTURNO,,,,,,,043ec907715e82c5
14.3683057,40.9435955,30,VIA VOLTURNO,,,,,,,db7e9506dd4648cc
14.3680491,40.9436916,34,VIA VOLTURNO,,,,,,,ac2408da11f9f7ab
14.3681283,40.9436619,32,VIA VOLTURNO,,,,,,,ddc63eda7d35b47c
14.3680085,40.9437071,36,VIA VOLTURNO,,,,,,,2a6a5f882094c721
14.3679975,40.9436435,31,VIA VOLTURNO,,,,,,,e8d612f6f20d8940
14.368072,40.9436139,29,VIA VOLTURNO,,,,,,,2e49da1244cf13a1
14.3682354,40.9435518,27,VIA VOLTURNO,,,,,,,537b8780e2cb8efd
14.3683925,40.943492,25,VIA VOLTURNO,,,,,,,e1fdaf86461e9ccf
14.3684865,40.9434552,23,VIA VOLTURNO,,,,,,,a592415a8a8d4a7f
14.3679361,40.943665,33,VIA VOLTURNO,,,,,,,648ff194d5018aad
14.366118,40.9479004,193,CORSO DELLA RESISTENZA,,,,,,,7ce6bdfdc01c18c4
14.3660252,40.9480212,199,CORSO DELLA RESISTENZA,,,,,,,da59054f9e4c2002
14.3660515,40.9479833,197,CORSO DELLA RESISTENZA,,,,,,,f1b9bdf32dbe0c39
14.3660722,40.9479547,195,CORSO DELLA RESISTENZA,,,,,,,48efaae117aa1570
14.3659745,40.9480878,203,CORSO DELLA RESISTENZA,,,,,,,0b3267a796af2887
14.3659979,40.9480572,201,CORSO DELLA RESISTENZA,,,,,,,2759a42f57ef94fc
14.3659399,40.9481306,205,CORSO DELLA RESISTENZA,,,,,,,9aecbe3d2b5ad49f
14.3659152,40.9481651,207,CORSO DELLA RESISTENZA,,,,,,,096b965f2264ea53
14.3658835,40.9482074,209,CORSO DELLA RESISTENZA,,,,,,,ef75d00300420b62
14.3658509,40.9482477,211,CORSO DELLA RESISTENZA,,,,,,,76b7367d7ad01bc3
14.3659135,40.9484992,202,CORSO DELLA RESISTENZA,,,,,,,2e03bde21e626696
14.3660887,40.9482292,200,CORSO DELLA RESISTENZA,,,,,,,2c40b65e6dfb3e2d
14.3661201,40.9482116,198,CORSO DELLA RESISTENZA,,,,,,,381efdbb1ea6093d
14.3662316,40.9480456,184,CORSO DELLA RESISTENZA,,,,,,,489ffb4b3107e0d9
14.3662154,40.9480672,186,CORSO DELLA RESISTENZA,,,,,,,772be1eb95ec2b9a
14.3661903,40.9480968,188,CORSO DELLA RESISTENZA,,,,,,,14c4ce5a0d1ec3da
14.3661717,40.9481229,190,CORSO DELLA RESISTENZA,,,,,,,572b545a155debfb
14.3661257,40.9481866,196,CORSO DELLA RESISTENZA,,,,,,,f21f5809dff166a9
14.3661456,40.9481692,194,CORSO DELLA RESISTENZA,,,,,,,784799376b553e99
14.3661577,40.9481416,192,CORSO DELLA RESISTENZA,,,,,,,a1b873b24b099e93
14.3662201,40.947768,187,CORSO DELLA RESISTENZA,,,,,,,6c689bbbfabb96c3
14.3661925,40.9478036,189,CORSO DELLA RESISTENZA,,,,,,,67a723bd156158f6
14.3661613,40.9478444,191,CORSO DELLA RESISTENZA,,,,,,,7ae4d0308f4ee76b
14.3670155,40.9470068,162,CORSO DELLA RESISTENZA,,,,,,,056132fef324dcc9
14.3673007,40.9463767,143,CORSO DELLA RESISTENZA,,,,,,,436fddae1a47290e
14.3672775,40.9464055,145,CORSO DELLA RESISTENZA,,,,,,,cf3c97e87348f987
14.3672597,40.9464266,147,CORSO DELLA RESISTENZA,,,,,,,4de0031a5a274e22
14.3672395,40.9464489,149,CORSO DELLA RESISTENZA,,,,,,,6014a07b7c649bdf
14.3672168,40.9464833,151,CORSO DELLA RESISTENZA,,,,,,,d9df9b9e46e0032c
14.3671892,40.9465201,153,CORSO DELLA RESISTENZA,,,,,,,232e50da872bcdfb
14.3671559,40.9465795,155,CORSO DELLA RESISTENZA,,,,,,,46e3120436a84cc1
14.367107,40.9466225,157,CORSO DELLA RESISTENZA,,,,,,,b2d8371c4bb79bcd
14.3670682,40.9466726,159,CORSO DELLA RESISTENZA,,,,,,,9ce4d4ae496bffa6
14.3670246,40.946729,161,CORSO DELLA RESISTENZA,,,,,,,d6409bc31abf0ba8
14.3669896,40.9467745,163,CORSO DELLA RESISTENZA,,,,,,,eb7c419a1ad5e7ad
14.3669244,40.9468594,165,CORSO DELLA RESISTENZA,,,,,,,25d69814332cf5a3
14.3670463,40.9469684,160,CORSO DELLA RESISTENZA,,,,,,,a88f8ad1f837e518
14.3671087,40.9468879,156,CORSO DELLA RESISTENZA,,,,,,,608f5ed30169f667
14.3670804,40.9469249,158,CORSO DELLA RESISTENZA,,,,,,,3140972ed3b035c6
14.3671393,40.946848,154,CORSO DELLA RESISTENZA,,,,,,,60a73e586093d286
14.3671757,40.9468019,152,CORSO DELLA RESISTENZA,,,,,,,6fe91ac6791b486e
14.3672069,40.946764,150,CORSO DELLA RESISTENZA,,,,,,,f5577f62ed512b85
14.3672403,40.9467177,148,CORSO DELLA RESISTENZA,,,,,,,120dedf7cfe4977c
14.3672636,40.946688,146,CORSO DELLA RESISTENZA,,,,,,,a148d46998262554
14.3672893,40.946656,144,CORSO DELLA RESISTENZA,,,,,,,992e6a668468b580
14.3673335,40.9466172,142,CORSO DELLA RESISTENZA,,,,,,,14a14dcc992b7d13
14.367348,40.9465841,140,CORSO DELLA RESISTENZA,,,,,,,509f0d2952010d6d
14.3673683,40.946554,138,CORSO DELLA RESISTENZA,,,,,,,4518f02afc1ce5ae
14.3673935,40.9465241,136,CORSO DELLA RESISTENZA,,,,,,,486f28d2c22d0fcb
14.3674114,40.9464975,134,CORSO DELLA RESISTENZA,,,,,,,0e9991f2bd714d1a
14.3673996,40.9462481,137,CORSO DELLA RESISTENZA,,,,,,,7e830a7828627b31
14.3673611,40.9462993,139,CORSO DELLA RESISTENZA,,,,,,,cce812ced036b3e1
14.3673323,40.9463343,141,CORSO DELLA RESISTENZA,,,,,,,265d7f634d8b1c8f
14.3675172,40.9463616,132,CORSO DELLA RESISTENZA,,,,,,,beecd01698046d81
14.3675334,40.9463376,130,CORSO DELLA RESISTENZA,,,,,,,f46dbcae99a850ba
14.3675518,40.9463102,128,CORSO DELLA RESISTENZA,,,,,,,351f226424e4bf6f
14.3675774,40.9462775,126,CORSO DELLA RESISTENZA,,,,,,,a6463a150bb87663
14.3675963,40.9462484,124,CORSO DELLA RESISTENZA,,,,,,,a87e5d8a6677d308
14.368548,40.9448823,60,CORSO DELLA RESISTENZA,,,,,,,caa37652c5100273
14.3684796,40.9449806,62,CORSO DELLA RESISTENZA,,,,,,,3305fcde06265d67
14.3684303,40.9450533,64,CORSO DELLA RESISTENZA,,,,,,,403772663d1b7fad
14.3683971,40.9450986,66,CORSO DELLA RESISTENZA,,,,,,,9d93a12deada7830
14.368365,40.9451462,68,CORSO DELLA RESISTENZA,,,,,,,d0a45c26c88f5b06
14.3683333,40.9451887,70,CORSO DELLA RESISTENZA,,,,,,,e15aa7d522e074d6
14.3683042,40.9452362,72,CORSO DELLA RESISTENZA,,,,,,,a9e2a7d9574ad125
14.368279,40.9452737,74,CORSO DELLA RESISTENZA,,,,,,,196179c69a9b6629
14.3682416,40.94532,76,CORSO DELLA RESISTENZA,,,,,,,99f44f3c9a32c402
14.3682025,40.9453763,78,CORSO DELLA RESISTENZA,,,,,,,1e13c141a50260f0
14.3681781,40.9454083,80,CORSO DELLA RESISTENZA,,,,,,,fa5aad8ff7e748be
14.3681209,40.9454962,86,CORSO DELLA RESISTENZA,,,,,,,2e24e54a3b6e108a
14.3681448,40.945465,84,CORSO DELLA RESISTENZA,,,,,,,d4794d57f45fe8d8
14.3681575,40.9454379,82,CORSO DELLA RESISTENZA,,,,,,,bf4c2d5217ce1d63
14.368053,40.9455906,90,CORSO DELLA RESISTENZA,,,,,,,e394955dc2e6d692
14.3680259,40.9456317,92,CORSO DELLA RESISTENZA,,,,,,,643948e8c5cda581
14.3679285,40.945772,98,CORSO DELLA RESISTENZA,,,,,,,f39d110263b6febe
14.3679578,40.9457302,96,CORSO DELLA RESISTENZA,,,,,,,cad328ceaf33eb75
14.3679798,40.9456964,94,CORSO DELLA RESISTENZA,,,,,,,d615eec124c5f215
14.3678927,40.9458206,100,CORSO DELLA RESISTENZA,,,,,,,e7eed74094ed04fb
14.3678783,40.9458435,102,CORSO DELLA RESISTENZA,,,,,,,e90b02bd25fb95c1
14.3678626,40.945868,104,CORSO DELLA RESISTENZA,,,,,,,8df4e9bbee5ef589
14.3678368,40.9459016,106,CORSO DELLA RESISTENZA,,,,,,,e492b1bb1d2099b0
14.3676915,40.9458448,117,CORSO DELLA RESISTENZA,,,,,,,2a3ce7ca79fd1624
14.3677352,40.9457864,115,CORSO DELLA RESISTENZA,,,,,,,80270bef46f1fd34
14.3677608,40.9457511,113,CORSO DELLA RESISTENZA,,,,,,,9c3601ae21ded25d
14.3677822,40.9457207,111,CORSO DELLA RESISTENZA,,,,,,,203615cd25b4e6d2
14.3678201,40.9456631,109,CORSO DELLA RESISTENZA,,,,,,,dc79c2316d3f3092
14.3678476,40.9456228,107,CORSO DELLA RESISTENZA,,,,,,,35b1a55463fb392a
14.3679034,40.9455665,105,CORSO DELLA RESISTENZA,,,,,,,7276f41a6096f35b
14.3679132,40.9455442,103,CORSO DELLA RESISTENZA,,,,,,,2248477475552bd8
14.3679185,40.9455114,101,CORSO DELLA RESISTENZA,,,,,,,564508bd338d806a
14.3679343,40.9454886,99,CORSO DELLA RESISTENZA,,,,,,,3318ca4cb97d71ba
14.3679598,40.9454589,97,CORSO DELLA RESISTENZA,,,,,,,95c68e444bc55179
14.3680615,40.9453223,91,CORSO DELLA RESISTENZA,,,,,,,00d6d88d361d9145
14.3680155,40.9453832,93,CORSO DELLA RESISTENZA,,,,,,,6728b0f7ecb624c3
14.3679947,40.9454135,95,CORSO DELLA RESISTENZA,,,,,,,e3055a19517b95ef
14.3680846,40.9452817,89/A,CORSO DELLA RESISTENZA,,,,,,,e60c07438b85e32d
14.3681005,40.9452607,89,CORSO DELLA RESISTENZA,,,,,,,6931d7b2834ca5d8
14.3681237,40.9452257,87,CORSO DELLA RESISTENZA,,,,,,,d5fda0b838b35073
14.3681494,40.9451902,85,CORSO DELLA RESISTENZA,,,,,,,a6f4685e7713ba97
14.3681789,40.945149,83,CORSO DELLA RESISTENZA,,,,,,,d1dbcf06d0b33a57
14.3682021,40.9451203,81,CORSO DELLA RESISTENZA,,,,,,,b5696e013bbdb59d
14.3682204,40.9450939,79,CORSO DELLA RESISTENZA,,,,,,,311b32fadd217b93
14.3682478,40.9450565,77,CORSO DELLA RESISTENZA,,,,,,,63918c45c79c52b9
14.3682828,40.945008,75,CORSO DELLA RESISTENZA,,,,,,,c0fe4486b4468de5
14.3683757,40.9448814,73,CORSO DELLA RESISTENZA,,,,,,,ce002fa37db82e06
14.3684297,40.9448023,71,CORSO DELLA RESISTENZA,,,,,,,7dd9d9414d743b25
14.3681006,40.9455239,88,CORSO DELLA RESISTENZA,,,,,,,921b36f8f6dcac9d
14.3676772,40.945867,119,CORSO DELLA RESISTENZA,,,,,,,9370a4afb9afa824
14.3676572,40.9458954,121,CORSO DELLA RESISTENZA,,,,,,,a0fd5b27e45a95ed
14.3676348,40.9459255,123,CORSO DELLA RESISTENZA,,,,,,,d703a7b3698260b6
14.3675348,40.9460684,131,CORSO DELLA RESISTENZA,,,,,,,1530d79356028745
14.3675613,40.9460335,129,CORSO DELLA RESISTENZA,,,,,,,59892ae38976c27a
14.3675886,40.9459922,127,CORSO DELLA RESISTENZA,,,,,,,9808a6f84ae93716
14.3676117,40.9459566,125,CORSO DELLA RESISTENZA,,,,,,,31eb7219a9a5616e
14.3676179,40.9462191,122,CORSO DELLA RESISTENZA,,,,,,,9b2375a30d2ecda5
14.3676469,40.9461793,120,CORSO DELLA RESISTENZA,,,,,,,ba2880cd7dce261b
14.3676735,40.9461416,118,CORSO DELLA RESISTENZA,,,,,,,7bd42452638a9414
14.3676926,40.9461118,116,CORSO DELLA RESISTENZA,,,,,,,ed9a2194191b91f9
14.3677169,40.9460803,114,CORSO DELLA RESISTENZA,,,,,,,f2806b2796af7302
14.3677434,40.9460464,112,CORSO DELLA RESISTENZA,,,,,,,5ecfc0be9c7949c2
14.3677636,40.9460159,110,CORSO DELLA RESISTENZA,,,,,,,13e1303ef8ffb085
14.3677882,40.9459793,108,CORSO DELLA RESISTENZA,,,,,,,fbd95cd982954830
14.3678159,40.9459436,106/A,CORSO DELLA RESISTENZA,,,,,,,66fff439ca8f3443
14.3690186,40.9442118,40,CORSO DELLA RESISTENZA,,,,,,,434fa7fa98d18b7f
14.3689917,40.9442503,42,CORSO DELLA RESISTENZA,,,,,,,c30c405b12f7a1fa
14.3689621,40.944299,44,CORSO DELLA RESISTENZA,,,,,,,e7cbd914817a3e0b
14.3687622,40.9443233,49,CORSO DELLA RESISTENZA,,,,,,,2c4223ee616f4c60
14.3687827,40.944295,47,CORSO DELLA RESISTENZA,,,,,,,7ec24b415269cb10
14.3688031,40.9442693,45,CORSO DELLA RESISTENZA,,,,,,,980cb16a7f2bd611
14.3688302,40.9442278,43,CORSO DELLA RESISTENZA,,,,,,,37c7461414761292
14.3695411,40.9434527,2/A,CORSO DELLA RESISTENZA,,,,,,,c5d45149514d8cc0
14.3695666,40.9434192,2,CORSO DELLA RESISTENZA,,,,,,,a394cb052e92ecf1
